Student_ID,Study_Hours,Attendance,Previous_Marks,Assignments,Internal_Marks,Final_Result
68000,2,95,74,31,74,Pass
68001,9,77,96,72,92,Pass
68002,9,97,41,39,80,Pass
68003,2,49,45,41,70,Fail
68004,9,67,42,94,94,Pass
68005,4,49,83,57,43,Fail
68006,1,77,92,63,72,Pass
68007,9,43,63,51,35,Fail
68008,9,43,31,68,47,Fail
68009,1,42,76,41,58,Fail
68010,1,58,56,46,96,Fail
68011,2,44,98,89,97,Fail
68012,4,92,93,37,60,Pass
68013,7,96,63,54,44,Fail
68014,4,54,87,95,42,Fail
68015,6,91,73,87,32,Fail
68016,1,96,78,67,49,Fail
68017,9,70,94,68,54,Pass
68018,6,99,65,49,32,Fail
68019,6,96,50,98,72,Pass
68020,3,82,61,99,43,Fail
68021,3,83,39,72,64,Pass
68022,1,73,88,64,32,Fail
68023,5,43,73,94,94,Fail
68024,3,45,64,93,83,Fail
68025,3,64,94,66,72,Pass
68026,2,47,89,39,75,Fail
68027,5,71,44,71,64,Pass
68028,8,86,74,30,32,Fail
68029,8,74,83,45,78,Pass
68030,4,63,59,71,80,Pass
68031,3,73,49,75,50,Pass
68032,2,99,71,52,47,Fail
68033,7,90,34,51,61,Pass
68034,1,49,54,66,37,Fail
68035,7,90,76,79,78,Pass
68036,7,54,51,48,39,Fail
68037,4,96,47,88,98,Pass
68038,8,41,35,58,85,Fail
68039,4,45,30,71,51,Fail
68040,4,46,31,78,83,Fail
68041,1,45,97,54,99,Fail
68042,4,69,93,99,96,Pass
68043,4,77,40,65,93,Pass
68044,9,66,71,97,35,Fail
68045,9,68,36,40,46,Fail
68046,7,80,33,43,64,Pass
68047,3,56,34,79,78,Fail
68048,2,69,68,48,33,Fail
68049,1,90,66,91,47,Fail
68050,8,65,50,31,46,Fail
68051,9,48,66,89,99,Fail
68052,7,78,58,47,64,Pass
68053,3,87,33,91,60,Pass
68054,5,41,45,46,72,Fail
68055,6,41,52,43,97,Fail
68056,9,94,37,78,60,Pass
68057,2,56,37,35,38,Fail
68058,9,66,59,70,59,Pass
68059,7,41,86,92,46,Fail
68060,2,44,53,67,49,Fail
68061,3,80,54,39,95,Pass
68062,5,86,57,58,39,Fail
68063,3,50,75,39,46,Fail
68064,8,88,80,38,62,Pass
68065,4,73,48,43,98,Pass
68066,3,78,95,69,74,Pass
68067,1,89,64,91,65,Pass
68068,1,62,66,79,31,Fail
68069,4,59,56,56,35,Fail
68070,4,90,74,85,95,Pass
68071,9,71,72,90,74,Pass
68072,9,57,36,56,87,Fail
68073,8,55,93,95,78,Fail
68074,4,64,87,99,96,Pass
68075,6,62,55,99,78,Pass
68076,7,86,79,49,34,Fail
68077,1,82,98,75,81,Pass
68078,2,85,62,67,62,Pass
68079,4,88,81,96,55,Pass
68080,1,55,40,41,91,Fail
68081,6,83,85,33,99,Pass
68082,2,80,50,97,45,Fail
68083,1,93,89,39,61,Pass
68084,3,92,32,30,90,Pass
68085,9,59,89,54,96,Fail
68086,2,49,54,48,70,Fail
68087,7,87,95,41,71,Pass
68088,3,66,79,30,57,Pass
68089,9,89,95,80,33,Fail
68090,6,60,60,87,97,Pass
68091,9,74,75,50,63,Pass
68092,6,47,46,33,37,Fail
68093,1,72,67,84,51,Pass
68094,9,55,48,73,72,Fail
68095,3,72,30,64,46,Fail
68096,2,62,92,44,80,Pass
68097,1,91,62,84,92,Pass
68098,1,42,70,42,57,Fail
68099,5,93,95,79,50,Pass
68100,5,69,92,60,88,Pass
68101,3,48,72,47,92,Fail
68102,9,99,98,65,33,Fail
68103,1,45,59,56,45,Fail
68104,8,51,92,53,61,Fail
68105,2,87,48,63,82,Pass
68106,3,73,48,65,85,Pass
68107,4,58,54,75,87,Fail
68108,5,70,70,81,37,Fail
68109,5,45,51,60,93,Fail
68110,4,71,65,43,31,Fail
68111,1,70,40,30,33,Fail
68112,1,49,83,79,74,Fail
68113,9,47,72,60,31,Fail
68114,8,74,51,80,57,Pass
68115,7,62,75,35,40,Fail
68116,3,76,93,86,54,Pass
68117,4,49,81,76,63,Fail
68118,3,81,79,63,47,Fail
68119,2,61,47,87,66,Pass
68120,9,67,62,47,73,Pass
68121,7,87,44,72,86,Pass
68122,6,93,39,97,92,Pass
68123,3,92,71,86,99,Pass
68124,6,85,85,87,84,Pass
68125,1,76,40,70,87,Pass
68126,6,60,40,59,53,Pass
68127,9,60,80,93,69,Pass
68128,7,44,94,98,79,Fail
68129,8,83,35,52,57,Pass
68130,7,69,63,73,87,Pass
68131,4,87,84,41,35,Fail
68132,3,55,70,48,59,Fail
68133,6,98,92,59,84,Pass
68134,8,77,98,75,89,Pass
68135,9,48,75,40,67,Fail
68136,9,69,34,86,91,Pass
68137,4,53,67,41,34,Fail
68138,7,79,42,76,85,Pass
68139,8,67,66,34,77,Pass
68140,4,52,92,50,97,Fail
68141,9,78,68,52,52,Pass
68142,2,46,83,58,50,Fail
68143,8,92,63,35,90,Pass
68144,9,84,31,92,71,Pass
68145,8,55,59,48,59,Fail
68146,8,52,84,44,87,Fail
68147,9,71,89,67,38,Fail
68148,6,54,53,85,88,Fail
68149,6,84,44,94,50,Pass
68150,8,59,75,48,69,Fail
68151,9,70,81,87,57,Pass
68152,6,63,90,41,91,Pass
68153,8,95,32,91,74,Pass
68154,7,56,30,34,58,Fail
68155,4,58,93,30,90,Fail
68156,9,79,99,73,38,Fail
68157,1,48,34,89,41,Fail
68158,7,41,42,66,41,Fail
68159,1,47,70,50,82,Fail
68160,2,82,66,55,36,Fail
68161,2,53,50,73,32,Fail
68162,6,83,55,54,42,Fail
68163,5,45,94,63,79,Fail
68164,3,73,37,82,52,Pass
68165,5,71,76,61,95,Pass
68166,6,96,68,39,54,Pass
68167,4,65,95,71,48,Fail
68168,8,86,35,67,81,Pass
68169,4,94,32,51,69,Pass
68170,8,90,64,81,93,Pass
68171,3,54,86,93,89,Fail
68172,3,64,68,42,86,Pass
68173,1,90,46,98,75,Pass
68174,6,86,99,36,79,Pass
68175,2,66,72,44,67,Pass
68176,7,65,79,82,99,Pass
68177,5,53,37,55,61,Fail
68178,8,41,51,93,42,Fail
68179,1,97,67,71,54,Pass
68180,2,72,98,82,52,Pass
68181,6,99,37,36,77,Pass
68182,9,46,59,69,71,Fail
68183,1,63,87,48,49,Fail
68184,9,87,43,88,44,Fail
68185,5,51,38,52,82,Fail
68186,7,47,76,40,98,Fail
68187,7,85,73,79,44,Fail
68188,6,61,44,32,48,Fail
68189,8,88,30,99,65,Pass
68190,5,84,61,86,72,Pass
68191,4,82,89,31,38,Fail
68192,9,77,82,69,78,Pass
68193,5,67,70,35,50,Pass
68194,5,77,66,32,82,Pass
68195,5,85,60,63,69,Pass
68196,3,75,69,74,68,Pass
68197,7,74,83,47,32,Fail
68198,3,51,89,63,68,Fail
68199,1,80,62,67,43,Fail
68200,4,65,74,56,84,Pass
68201,4,80,88,67,79,Pass
68202,8,94,96,35,87,Pass
68203,1,61,69,97,85,Pass
68204,5,89,37,75,46,Fail
68205,2,95,41,69,50,Pass
68206,7,46,53,54,64,Fail
68207,6,65,98,62,96,Pass
68208,1,76,98,41,32,Fail
68209,8,78,34,33,36,Fail
68210,7,86,46,81,39,Fail
68211,9,99,81,51,99,Pass
68212,3,43,70,33,53,Fail
68213,5,78,99,98,63,Pass
68214,2,59,97,88,74,Fail
68215,9,97,62,48,48,Fail
68216,4,79,95,90,61,Pass
68217,4,97,49,65,72,Pass
68218,4,81,42,74,49,Fail
68219,9,40,96,90,45,Fail
68220,3,94,39,56,97,Pass
68221,8,46,99,95,38,Fail
68222,5,81,50,77,48,Fail
68223,4,43,60,95,69,Fail
68224,5,77,32,84,59,Pass
68225,5,70,96,42,48,Fail
68226,3,82,49,91,35,Fail
68227,5,80,79,35,83,Pass
68228,4,65,99,72,49,Fail
68229,6,89,38,45,33,Fail
68230,2,64,55,81,57,Pass
68231,9,47,61,31,87,Fail
68232,7,61,77,97,77,Pass
68233,2,43,71,65,38,Fail
68234,7,97,74,41,81,Pass
68235,1,92,83,96,92,Pass
68236,2,53,71,45,36,Fail
68237,4,95,69,42,47,Fail
68238,7,82,65,52,93,Pass
68239,2,63,70,97,50,Pass
68240,6,41,65,39,35,Fail
68241,2,58,89,90,99,Fail
68242,8,81,33,87,36,Fail
68243,8,87,63,78,35,Fail
68244,9,48,78,40,53,Fail
68245,8,76,59,56,96,Pass
68246,4,64,72,52,58,Pass
68247,6,71,97,56,84,Pass
68248,3,40,91,45,89,Fail
68249,2,42,57,86,42,Fail
68250,5,76,84,81,55,Pass
68251,7,99,32,77,61,Pass
68252,2,46,77,44,54,Fail
68253,6,40,62,90,67,Fail
68254,6,88,92,91,50,Pass
68255,4,87,50,78,36,Fail
68256,7,46,95,43,93,Fail
68257,6,54,49,48,84,Fail
68258,7,64,88,80,47,Fail
68259,5,62,93,52,80,Pass
68260,7,98,30,64,31,Fail
68261,9,69,44,59,85,Pass
68262,2,86,73,73,92,Pass
68263,9,43,87,75,93,Fail
68264,3,68,70,77,54,Pass
68265,4,62,95,85,51,Pass
68266,1,61,74,66,35,Fail
68267,5,86,88,77,58,Pass
68268,1,70,88,34,73,Pass
68269,3,63,86,86,81,Pass
68270,7,44,98,63,35,Fail
68271,2,95,56,67,53,Pass
68272,9,40,87,48,87,Fail
68273,1,73,65,83,92,Pass
68274,3,41,43,59,96,Fail
68275,6,66,94,34,86,Pass
68276,2,55,82,60,31,Fail
68277,6,63,64,94,37,Fail
68278,1,53,89,62,54,Fail
68279,1,74,57,44,74,Pass
68280,3,77,72,81,45,Fail
68281,5,65,95,41,58,Pass
68282,1,85,89,84,68,Pass
68283,8,93,68,61,87,Pass
68284,9,55,56,60,53,Fail
68285,1,55,39,31,95,Fail
68286,9,65,71,79,62,Pass
68287,7,48,36,73,57,Fail
68288,9,52,87,81,33,Fail
68289,7,85,59,70,92,Pass
68290,6,89,57,73,45,Fail
68291,6,48,34,97,76,Fail
68292,5,50,42,69,75,Fail
68293,8,65,72,73,58,Pass
68294,9,60,46,74,38,Fail
68295,9,94,69,42,92,Pass
68296,9,56,42,82,31,Fail
68297,5,84,36,61,34,Fail
68298,8,64,47,48,34,Fail
68299,1,73,50,79,39,Fail
68300,8,44,49,33,30,Fail
68301,4,78,82,94,67,Pass
68302,8,67,87,52,59,Pass
68303,7,84,73,74,80,Pass
68304,6,85,57,30,87,Pass
68305,3,72,93,74,52,Pass
68306,6,92,30,36,76,Pass
68307,8,46,62,93,89,Fail
68308,6,46,47,78,66,Fail
68309,7,88,72,54,52,Pass
68310,8,84,43,48,43,Fail
68311,7,71,85,53,76,Pass
68312,5,43,46,56,73,Fail
68313,9,92,44,37,86,Pass
68314,3,76,63,75,95,Pass
68315,6,68,39,91,90,Pass
68316,6,67,69,53,38,Fail
68317,5,78,56,99,92,Pass
68318,2,83,61,37,77,Pass
68319,5,95,69,91,80,Pass
68320,1,60,39,94,69,Pass
68321,6,62,67,68,45,Fail
68322,4,89,80,50,36,Fail
68323,4,81,31,85,51,Pass
68324,1,45,40,96,93,Fail
68325,1,62,47,46,94,Pass
68326,5,45,39,35,92,Fail
68327,1,59,70,51,66,Fail
68328,4,71,68,58,96,Pass
68329,6,95,63,96,56,Pass
68330,4,98,63,74,90,Pass
68331,3,60,70,93,42,Fail
68332,2,41,64,97,34,Fail
68333,7,65,47,47,70,Pass
68334,3,70,57,79,50,Pass
68335,8,51,31,64,82,Fail
68336,3,98,63,96,67,Pass
68337,7,78,33,85,59,Pass
68338,8,67,68,51,65,Pass
68339,4,90,98,84,80,Pass
68340,5,66,32,95,65,Pass
68341,2,95,82,45,91,Pass
68342,5,44,47,68,70,Fail
68343,2,97,86,77,97,Pass
68344,9,95,94,30,64,Pass
68345,1,85,60,93,97,Pass
68346,2,84,91,47,45,Fail
68347,2,54,58,77,72,Fail
68348,4,80,78,35,48,Fail
68349,3,69,96,93,31,Fail
68350,9,55,49,57,95,Fail
68351,8,81,31,40,89,Pass
68352,3,98,90,35,89,Pass
68353,9,42,40,33,65,Fail
68354,2,68,78,93,35,Fail
68355,5,78,41,78,84,Pass
68356,2,66,58,96,94,Pass
68357,8,91,57,59,41,Fail
68358,3,47,59,42,96,Fail
68359,7,86,50,74,70,Pass
68360,6,53,83,46,73,Fail
68361,3,83,45,64,54,Pass
68362,9,98,72,97,35,Fail
68363,9,87,31,51,97,Pass
68364,6,43,61,68,68,Fail
68365,2,88,40,92,30,Fail
68366,5,70,57,39,95,Pass
68367,3,81,36,49,44,Fail
68368,6,64,73,85,92,Pass
68369,6,99,33,66,30,Fail
68370,2,63,50,85,49,Fail
68371,3,78,62,48,77,Pass
68372,8,46,90,34,86,Fail
68373,4,71,82,34,63,Pass
68374,8,43,87,80,46,Fail
68375,7,56,39,51,66,Fail
68376,5,95,84,33,68,Pass
68377,3,68,87,34,91,Pass
68378,9,87,56,57,49,Fail
68379,6,50,32,69,91,Fail
68380,1,54,92,84,90,Fail
68381,9,80,50,31,79,Pass
68382,5,98,97,53,32,Fail
68383,8,55,97,48,95,Fail
68384,8,74,61,37,83,Pass
68385,3,98,37,83,59,Pass
68386,6,95,41,89,55,Pass
68387,6,45,71,91,51,Fail
68388,1,92,42,44,97,Pass
68389,1,43,51,34,90,Fail
68390,4,78,58,72,30,Fail
68391,7,70,38,94,53,Pass
68392,7,56,56,82,60,Fail
68393,9,47,52,67,63,Fail
68394,8,47,94,57,65,Fail
68395,1,85,97,57,46,Fail
68396,9,78,82,86,51,Pass
68397,3,98,54,60,50,Pass
68398,8,41,90,61,56,Fail
68399,4,87,33,44,73,Pass
68400,3,62,52,30,75,Pass
68401,5,78,98,72,58,Pass
68402,5,82,32,81,95,Pass
68403,3,45,62,74,58,Fail
68404,6,72,50,62,37,Fail
68405,1,69,81,55,30,Fail
68406,6,71,77,52,69,Pass
68407,2,42,99,69,97,Fail
68408,8,54,65,50,75,Fail
68409,5,55,51,93,85,Fail
68410,1,63,78,95,59,Pass
68411,6,71,77,56,41,Fail
68412,7,92,62,42,99,Pass
68413,4,71,94,57,55,Pass
68414,8,67,58,95,99,Pass
68415,8,62,46,48,34,Fail
68416,4,70,70,54,43,Fail
68417,2,85,57,47,47,Fail
68418,7,42,68,40,42,Fail
68419,1,49,94,32,93,Fail
68420,5,80,68,34,45,Fail
68421,4,45,86,73,85,Fail
68422,6,43,40,63,61,Fail
68423,8,54,44,75,47,Fail
68424,2,99,67,38,83,Pass
68425,7,85,82,86,87,Pass
68426,3,62,48,49,72,Pass
68427,6,76,96,74,45,Fail
68428,1,96,89,42,64,Pass
68429,5,64,66,99,89,Pass
68430,9,47,34,33,48,Fail
68431,5,79,95,85,81,Pass
68432,1,52,74,56,56,Fail
68433,7,83,51,46,96,Pass
68434,5,89,38,96,35,Fail
68435,3,93,63,63,34,Fail
68436,1,83,81,78,40,Fail
68437,8,70,87,58,98,Pass
68438,4,76,69,85,81,Pass
68439,6,83,75,60,36,Fail
68440,3,64,48,40,98,Pass
68441,2,71,80,96,81,Pass
68442,1,47,58,65,98,Fail
68443,8,92,43,43,32,Fail
68444,4,59,91,60,80,Fail
68445,2,90,43,49,61,Pass
68446,1,77,46,56,36,Fail
68447,8,68,59,68,53,Pass
68448,2,61,54,47,53,Pass
68449,3,85,65,57,42,Fail
68450,2,97,89,55,71,Pass
68451,2,70,75,53,61,Pass
68452,2,72,51,69,83,Pass
68453,2,64,43,72,46,Fail
68454,5,59,70,34,88,Fail
68455,6,66,94,36,98,Pass
68456,4,64,66,95,94,Pass
68457,8,87,43,51,70,Pass
68458,3,64,38,88,62,Pass
68459,1,77,66,52,59,Pass
68460,8,61,95,62,42,Fail
68461,8,46,42,33,97,Fail
68462,3,89,49,72,46,Fail
68463,1,44,65,94,92,Fail
68464,2,44,74,60,94,Fail
68465,3,96,67,96,88,Pass
68466,7,70,90,89,34,Fail
68467,9,82,61,59,32,Fail
68468,4,92,81,43,58,Pass
68469,9,54,67,62,49,Fail
68470,5,80,46,85,37,Fail
68471,1,96,40,30,86,Pass
68472,3,90,75,68,96,Pass
68473,9,99,65,61,73,Pass
68474,8,43,49,62,42,Fail
68475,7,84,48,58,60,Pass
68476,3,50,63,40,53,Fail
68477,1,70,93,86,70,Pass
68478,7,73,58,57,98,Pass
68479,9,60,78,37,94,Pass
68480,7,59,64,82,40,Fail
68481,1,88,40,95,55,Pass
68482,9,93,92,62,65,Pass
68483,7,72,41,85,92,Pass
68484,6,96,55,39,91,Pass
68485,9,98,86,54,49,Fail
68486,6,42,45,81,32,Fail
68487,6,80,70,68,48,Fail
68488,9,69,87,69,51,Pass
68489,7,83,84,67,30,Fail
68490,1,91,65,82,60,Pass
68491,9,97,36,74,80,Pass
68492,6,40,43,67,85,Fail
68493,7,60,78,76,46,Fail
68494,7,97,74,90,75,Pass
68495,7,73,67,46,51,Pass
68496,8,50,99,91,62,Fail
68497,8,83,98,60,74,Pass
68498,6,45,50,82,48,Fail
68499,1,47,53,98,62,Fail
68500,6,84,49,68,97,Pass
68501,8,89,84,35,81,Pass
68502,7,66,85,53,90,Pass
68503,3,85,70,79,58,Pass
68504,6,79,46,43,69,Pass
68505,3,51,69,30,73,Fail
68506,5,60,69,47,70,Pass
68507,9,60,67,93,86,Pass
68508,8,87,34,53,40,Fail
68509,9,91,47,49,59,Pass
68510,7,63,31,31,49,Fail
68511,6,78,99,90,52,Pass
68512,1,66,52,36,38,Fail
68513,5,61,53,32,47,Fail
68514,2,43,82,41,66,Fail
68515,9,88,77,55,75,Pass
68516,1,72,82,64,30,Fail
68517,2,89,31,50,88,Pass
68518,2,74,38,37,49,Fail
68519,2,85,51,56,79,Pass
68520,6,80,54,70,66,Pass
68521,6,68,34,60,56,Pass
68522,4,63,58,76,38,Fail
68523,6,77,96,43,94,Pass
68524,5,75,65,86,41,Fail
68525,6,89,33,92,37,Fail
68526,7,67,30,89,31,Fail
68527,5,93,89,74,90,Pass
68528,9,64,88,81,78,Pass
68529,5,57,39,75,68,Fail
68530,1,41,30,71,54,Fail
68531,1,71,78,43,46,Fail
68532,4,65,58,86,82,Pass
68533,4,70,95,31,90,Pass
68534,3,70,48,89,43,Fail
68535,8,84,42,62,97,Pass
68536,4,58,47,77,61,Fail
68537,3,67,59,65,77,Pass
68538,7,56,81,48,88,Fail
68539,2,84,68,75,81,Pass
68540,4,43,42,70,41,Fail
68541,5,90,44,49,53,Pass
68542,6,41,53,75,57,Fail
68543,4,64,43,65,49,Fail
68544,5,77,96,67,80,Pass
68545,9,55,36,69,30,Fail
68546,5,73,47,95,81,Pass
68547,5,74,32,94,85,Pass
68548,7,72,38,71,77,Pass
68549,1,66,67,96,42,Fail
68550,2,45,96,62,65,Fail
68551,6,86,99,33,96,Pass
68552,4,82,86,79,98,Pass
68553,7,98,59,74,96,Pass
68554,2,64,37,75,93,Pass
68555,1,60,52,97,62,Pass
68556,6,53,64,80,56,Fail
68557,1,93,63,79,65,Pass
68558,9,77,93,52,62,Pass
68559,3,44,99,82,40,Fail
68560,2,88,41,61,33,Fail
68561,9,52,57,54,87,Fail
68562,2,67,58,54,37,Fail
68563,7,49,44,50,71,Fail
68564,6,59,87,76,72,Fail
68565,1,83,85,85,50,Pass
68566,9,96,58,58,83,Pass
68567,8,47,52,74,84,Fail
68568,2,75,41,50,87,Pass
68569,1,72,72,86,68,Pass
68570,2,79,79,84,70,Pass
68571,3,76,92,58,99,Pass
68572,5,47,73,72,41,Fail
68573,5,92,63,67,68,Pass
68574,7,81,67,94,93,Pass
68575,9,44,85,41,82,Fail
68576,8,75,56,99,77,Pass
68577,7,86,31,65,91,Pass
68578,7,83,41,61,96,Pass
68579,8,55,52,59,56,Fail
68580,6,42,81,75,41,Fail
68581,3,45,77,62,40,Fail
68582,2,75,45,84,43,Fail
68583,7,41,90,49,33,Fail
68584,7,58,90,66,84,Fail
68585,9,82,88,67,63,Pass
68586,9,58,87,69,44,Fail
68587,6,44,76,42,43,Fail
68588,9,76,98,93,40,Fail
68589,8,92,76,38,53,Pass
68590,1,93,80,90,30,Fail
68591,9,53,81,73,58,Fail
68592,7,87,49,80,38,Fail
68593,9,46,51,92,63,Fail
68594,7,50,88,96,60,Fail
68595,1,49,34,31,96,Fail
68596,4,61,91,42,87,Pass
68597,6,68,49,93,66,Pass
68598,9,99,39,36,86,Pass
68599,4,48,74,33,44,Fail
68600,7,47,79,32,70,Fail
68601,6,99,65,54,31,Fail
68602,8,50,56,92,50,Fail
68603,1,47,38,50,93,Fail
68604,2,78,74,84,89,Pass
68605,3,44,72,59,90,Fail
68606,1,91,99,53,79,Pass
68607,7,73,72,50,86,Pass
68608,3,96,41,71,47,Fail
68609,1,57,65,46,64,Fail
68610,7,94,56,95,66,Pass
68611,4,91,74,87,77,Pass
68612,6,77,31,45,30,Fail
68613,6,49,90,77,62,Fail
68614,9,78,52,83,86,Pass
68615,4,77,77,78,69,Pass
68616,3,79,82,77,71,Pass
68617,2,48,61,42,45,Fail
68618,6,60,87,43,85,Pass
68619,9,40,90,56,45,Fail
68620,5,47,43,44,69,Fail
68621,1,80,45,79,43,Fail
68622,6,54,87,75,77,Fail
68623,6,89,63,41,70,Pass
68624,4,96,42,80,48,Fail
68625,5,52,37,61,60,Fail
68626,5,98,48,66,53,Pass
68627,5,96,69,98,34,Fail
68628,4,60,82,48,32,Fail
68629,5,69,58,62,83,Pass
68630,3,69,76,97,80,Pass
68631,7,77,42,46,46,Fail
68632,5,94,71,61,68,Pass
68633,4,96,48,57,43,Fail
68634,3,60,39,61,48,Fail
68635,5,69,95,36,53,Pass
68636,7,72,85,93,86,Pass
68637,9,93,54,37,56,Pass
68638,8,49,60,58,87,Fail
68639,6,54,41,75,62,Fail
68640,7,53,64,44,55,Fail
68641,5,59,35,67,63,Fail
68642,8,90,69,81,42,Fail
68643,8,90,38,37,70,Pass
68644,6,42,98,93,99,Fail
68645,4,69,35,47,95,Pass
68646,5,60,31,37,96,Pass
68647,4,62,98,72,50,Pass
68648,6,43,66,75,46,Fail
68649,7,89,53,83,78,Pass
68650,7,43,38,49,93,Fail
68651,2,86,77,40,47,Fail
68652,5,82,64,36,40,Fail
68653,2,54,95,82,42,Fail
68654,2,99,74,40,75,Pass
68655,2,92,84,63,71,Pass
68656,7,52,87,70,58,Fail
68657,5,46,58,36,84,Fail
68658,7,80,82,70,92,Pass
68659,6,75,96,87,67,Pass
68660,5,89,97,34,63,Pass
68661,2,98,83,71,91,Pass
68662,2,55,71,71,98,Fail
68663,6,94,66,82,35,Fail
68664,4,51,76,35,47,Fail
68665,4,86,62,51,74,Pass
68666,4,96,94,90,54,Pass
68667,3,85,39,95,62,Pass
68668,7,78,66,99,65,Pass
68669,7,71,55,55,56,Pass
68670,5,67,85,52,51,Pass
68671,2,49,35,62,34,Fail
68672,2,63,41,62,56,Pass
68673,3,57,82,67,34,Fail
68674,8,46,41,39,53,Fail
68675,2,88,32,89,41,Fail
68676,4,57,69,99,31,Fail
68677,6,82,47,52,74,Pass
68678,4,70,46,48,37,Fail
68679,7,71,37,39,58,Pass
68680,1,55,90,77,61,Fail
68681,6,87,91,30,76,Pass
68682,6,64,52,33,75,Pass
68683,7,86,75,92,70,Pass
68684,2,54,49,68,50,Fail
68685,3,72,55,36,96,Pass
68686,8,47,50,73,51,Fail
68687,5,72,88,53,92,Pass
68688,6,48,35,71,91,Fail
68689,3,95,37,93,32,Fail
68690,6,54,44,34,87,Fail
68691,3,97,35,80,30,Fail
68692,4,82,70,57,69,Pass
68693,2,68,71,92,69,Pass
68694,8,77,46,43,79,Pass
68695,1,68,45,77,42,Fail
68696,7,65,62,73,60,Pass
68697,6,71,48,73,61,Pass
68698,5,62,66,91,65,Pass
68699,2,59,59,89,57,Fail
68700,3,50,62,66,48,Fail
68701,8,55,89,32,33,Fail
68702,7,58,43,53,73,Fail
68703,2,91,89,57,83,Pass
68704,2,52,70,83,79,Fail
68705,8,92,62,46,70,Pass
68706,4,46,95,79,37,Fail
68707,1,41,38,87,73,Fail
68708,3,72,63,75,79,Pass
68709,7,56,55,51,67,Fail
68710,6,60,91,83,39,Fail
68711,6,43,94,51,42,Fail
68712,9,91,39,41,98,Pass
68713,9,93,45,89,30,Fail
68714,9,40,81,81,35,Fail
68715,3,81,97,60,44,Fail
68716,2,97,47,37,57,Pass
68717,8,53,98,88,71,Fail
68718,1,72,86,76,68,Pass
68719,4,75,78,93,56,Pass
68720,3,68,67,87,64,Pass
68721,2,80,42,33,96,Pass
68722,2,84,99,53,58,Pass
68723,7,49,30,99,80,Fail
68724,1,84,81,41,62,Pass
68725,9,82,87,82,69,Pass
68726,3,85,39,49,82,Pass
68727,7,98,30,95,58,Pass
68728,6,73,35,70,93,Pass
68729,6,68,59,62,84,Pass
68730,3,83,82,43,36,Fail
68731,1,90,84,37,78,Pass
68732,1,56,87,98,77,Fail
68733,6,77,45,33,63,Pass
68734,9,72,98,39,98,Pass
68735,5,41,41,56,66,Fail
68736,4,62,77,38,54,Pass
68737,1,44,89,79,71,Fail
68738,2,94,59,64,48,Fail
68739,5,84,72,48,85,Pass
68740,9,64,79,84,87,Pass
68741,3,53,69,63,99,Fail
68742,5,60,69,55,99,Pass
68743,1,97,66,39,40,Fail
68744,1,49,53,30,80,Fail
68745,4,56,83,89,96,Fail
68746,4,84,42,53,96,Pass
68747,5,43,97,94,80,Fail
68748,1,85,45,33,91,Pass
68749,9,58,54,94,49,Fail
68750,2,81,60,88,92,Pass
68751,6,79,56,89,68,Pass
68752,4,46,50,38,95,Fail
68753,9,65,89,51,64,Pass
68754,8,83,84,53,67,Pass
68755,7,90,80,31,83,Pass
68756,7,79,69,59,38,Fail
68757,6,49,78,52,89,Fail
68758,2,97,80,66,31,Fail
68759,4,95,36,81,37,Fail
68760,5,97,97,44,59,Pass
68761,8,83,46,44,83,Pass
68762,1,59,48,34,98,Fail
68763,4,71,81,50,48,Fail
68764,7,46,97,57,74,Fail
68765,9,56,84,82,96,Fail
68766,6,68,76,45,60,Pass
68767,3,79,94,79,48,Fail
68768,5,41,35,38,67,Fail
68769,1,82,74,86,68,Pass
68770,1,64,80,49,72,Pass
68771,8,43,30,99,31,Fail
68772,5,58,58,76,73,Fail
68773,5,75,98,77,43,Fail
68774,3,46,62,43,39,Fail
68775,5,91,85,39,60,Pass
68776,6,46,34,38,86,Fail
68777,1,82,92,39,86,Pass
68778,8,46,54,31,71,Fail
68779,7,77,89,55,65,Pass
68780,1,69,83,50,41,Fail
68781,9,99,60,37,84,Pass
68782,3,43,56,48,75,Fail
68783,6,87,66,99,95,Pass
68784,7,91,42,79,54,Pass
68785,5,72,39,56,87,Pass
68786,2,78,48,81,46,Fail
68787,4,94,65,73,88,Pass
68788,9,69,56,76,44,Fail
68789,7,76,95,98,89,Pass
68790,9,44,80,73,77,Fail
68791,4,96,60,38,53,Pass
68792,7,61,31,68,42,Fail
68793,8,49,93,39,99,Fail
68794,9,71,53,51,99,Pass
68795,5,45,96,51,87,Fail
68796,8,64,51,93,69,Pass
68797,5,50,50,97,75,Fail
68798,2,95,45,54,38,Fail
68799,9,81,75,39,35,Fail
68800,6,89,94,50,35,Fail
68801,1,69,43,87,62,Pass
68802,4,50,33,34,96,Fail
68803,5,42,85,50,60,Fail
68804,5,87,90,66,53,Pass
68805,5,81,95,47,62,Pass
68806,8,54,55,69,76,Fail
68807,9,77,91,99,87,Pass
68808,8,71,97,91,52,Pass
68809,2,59,51,63,71,Fail
68810,4,44,57,91,80,Fail
68811,3,88,35,46,67,Pass
68812,8,98,98,62,71,Pass
68813,4,95,58,68,54,Pass
68814,2,77,99,30,32,Fail
68815,2,49,53,61,65,Fail
68816,5,91,32,51,45,Fail
68817,2,97,41,69,76,Pass
68818,6,91,40,78,43,Fail
68819,7,98,94,89,56,Pass
